train_loss,train_elbo_loss,epoch,step,valid_loss,valid_elbo_loss
0.2091483622789383,0.2091483622789383,0,127,,
0.08099573850631714,0.08099573850631714,1,255,,
0.06873662024736404,0.06873662024736404,2,383,,
0.06452739983797073,0.06452739983797073,3,511,,
0.058208167552948,0.058208167552948,4,639,,
0.0549265593290329,0.0549265593290329,5,767,,
0.054218489676713943,0.054218489676713943,6,895,,
0.050996050238609314,0.050996050238609314,7,1023,,
0.051701582968235016,0.051701582968235016,8,1151,,
0.051867589354515076,0.051867589354515076,9,1279,,
0.048071496188640594,0.048071496188640594,10,1407,,
0.04949900880455971,0.04949900880455971,11,1535,,
0.049374569207429886,0.049374569207429886,12,1663,,
0.048657335340976715,0.048657335340976715,13,1791,,
0.04698529466986656,0.04698529466986656,14,1919,,
0.047038543969392776,0.047038543969392776,15,2047,,
0.04744861647486687,0.04744861647486687,16,2175,,
0.047156184911727905,0.047156184911727905,17,2303,,
0.04842759668827057,0.04842759668827057,18,2431,,
0.046841759234666824,0.046841759234666824,19,2559,,
0.04795676842331886,0.04795676842331886,20,2687,,
0.04609625041484833,0.04609625041484833,21,2815,,
0.04613334313035011,0.04613334313035011,22,2943,,
0.0463913194835186,0.0463913194835186,23,3071,,
0.0455474928021431,0.0455474928021431,24,3199,,
0.04488534852862358,0.04488534852862358,25,3327,,
0.04508623853325844,0.04508623853325844,26,3455,,
0.04660565406084061,0.04660565406084061,27,3583,,
0.04593339189887047,0.04593339189887047,28,3711,,
0.04602598398923874,0.04602598398923874,29,3839,,
0.044343288987874985,0.044343288987874985,30,3967,,
0.04299306496977806,0.04299306496977806,31,4095,,
0.04405037313699722,0.04405037313699722,32,4223,,
0.045052800327539444,0.045052800327539444,33,4351,,
0.04368404671549797,0.04368404671549797,34,4479,,
0.0434579961001873,0.0434579961001873,35,4607,,
0.04261558875441551,0.04261558875441551,36,4735,,
0.043264906853437424,0.043264906853437424,37,4863,,
0.044992417097091675,0.044992417097091675,38,4991,,
0.04410308599472046,0.04410308599472046,39,5119,,
0.042729854583740234,0.042729854583740234,40,5247,,
0.04507768899202347,0.04507768899202347,41,5375,,
0.04439495503902435,0.04439495503902435,42,5503,,
0.042347535490989685,0.042347535490989685,43,5631,,
0.042872846126556396,0.042872846126556396,44,5759,,
0.04350722208619118,0.04350722208619118,45,5887,,
0.04423007369041443,0.04423007369041443,46,6015,,
0.04269767552614212,0.04269767552614212,47,6143,,
0.04475095123052597,0.04475095123052597,48,6271,,
,,49,6399,0.04645508527755737,0.04645508527755737
0.04270622506737709,0.04270622506737709,49,6399,,
0.04222831502556801,0.04222831502556801,50,6527,,
0.04376129060983658,0.04376129060983658,51,6655,,
0.04274085536599159,0.04274085536599159,52,6783,,
0.04263262078166008,0.04263262078166008,53,6911,,
0.04266402870416641,0.04266402870416641,54,7039,,
0.042325448244810104,0.042325448244810104,55,7167,,
0.0433478020131588,0.0433478020131588,56,7295,,
0.04220592975616455,0.04220592975616455,57,7423,,
0.04271294176578522,0.04271294176578522,58,7551,,
0.043548233807086945,0.043548233807086945,59,7679,,
0.04287935793399811,0.04287935793399811,60,7807,,
0.04240773618221283,0.04240773618221283,61,7935,,
0.04128493741154671,0.04128493741154671,62,8063,,
0.042094796895980835,0.042094796895980835,63,8191,,
0.04238823428750038,0.04238823428750038,64,8319,,
0.043378401547670364,0.043378401547670364,65,8447,,
0.04195863753557205,0.04195863753557205,66,8575,,
0.04269212484359741,0.04269212484359741,67,8703,,
0.041845373809337616,0.041845373809337616,68,8831,,
0.04328932613134384,0.04328932613134384,69,8959,,
0.04278719425201416,0.04278719425201416,70,9087,,
0.04185306280851364,0.04185306280851364,71,9215,,
