train_loss,train_elbo_loss,epoch,step,valid_loss,valid_elbo_loss
0.2729931175708771,0.2729931175708771,0,127,,
0.17087525129318237,0.17087525129318237,1,255,,
0.15997673571109772,0.15997673571109772,2,383,,
0.15806318819522858,0.15806318819522858,3,511,,
0.14992260932922363,0.14992260932922363,4,639,,
0.15170437097549438,0.15170437097549438,5,767,,
0.15158405900001526,0.15158405900001526,6,895,,
0.15266086161136627,0.15266086161136627,7,1023,,
0.14913521707057953,0.14913521707057953,8,1151,,
0.14683988690376282,0.14683988690376282,9,1279,,
0.15080207586288452,0.15080207586288452,10,1407,,
0.14515013992786407,0.14515013992786407,11,1535,,
0.14686927199363708,0.14686927199363708,12,1663,,
0.1439237892627716,0.1439237892627716,13,1791,,
0.1414589285850525,0.1414589285850525,14,1919,,
0.1453792005777359,0.1453792005777359,15,2047,,
0.14453035593032837,0.14453035593032837,16,2175,,
0.14086399972438812,0.14086399972438812,17,2303,,
0.142836794257164,0.142836794257164,18,2431,,
0.14090389013290405,0.14090389013290405,19,2559,,
0.1449003517627716,0.1449003517627716,20,2687,,
0.14475895464420319,0.14475895464420319,21,2815,,
0.1414860486984253,0.1414860486984253,22,2943,,
0.1422390341758728,0.1422390341758728,23,3071,,
0.13892336189746857,0.13892336189746857,24,3199,,
0.14397214353084564,0.14397214353084564,25,3327,,
0.14025446772575378,0.14025446772575378,26,3455,,
0.1423565149307251,0.1423565149307251,27,3583,,
0.14137741923332214,0.14137741923332214,28,3711,,
0.14464321732521057,0.14464321732521057,29,3839,,
0.14115558564662933,0.14115558564662933,30,3967,,
0.14058203995227814,0.14058203995227814,31,4095,,
0.14376302063465118,0.14376302063465118,32,4223,,
0.14283700287342072,0.14283700287342072,33,4351,,
0.1409841626882553,0.1409841626882553,34,4479,,
0.14114265143871307,0.14114265143871307,35,4607,,
0.1431773155927658,0.1431773155927658,36,4735,,
0.14130212366580963,0.14130212366580963,37,4863,,
0.13773787021636963,0.13773787021636963,38,4991,,
0.14104759693145752,0.14104759693145752,39,5119,,
0.14409296214580536,0.14409296214580536,40,5247,,
0.1399870067834854,0.1399870067834854,41,5375,,
0.14303983747959137,0.14303983747959137,42,5503,,
0.14266280829906464,0.14266280829906464,43,5631,,
0.13994987308979034,0.13994987308979034,44,5759,,
0.138545423746109,0.138545423746109,45,5887,,
0.14253734052181244,0.14253734052181244,46,6015,,
0.14185965061187744,0.14185965061187744,47,6143,,
