train_loss,train_elbo_loss,epoch,step,valid_loss,valid_elbo_loss
0.2799713611602783,0.2799713611602783,0,127,,
0.18521733582019806,0.18521733582019806,1,255,,
0.17733478546142578,0.17733478546142578,2,383,,
0.1670108586549759,0.1670108586549759,3,511,,
0.16906815767288208,0.16906815767288208,4,639,,
0.1670626401901245,0.1670626401901245,5,767,,
0.17006969451904297,0.17006969451904297,6,895,,
0.16680796444416046,0.16680796444416046,7,1023,,
0.16672329604625702,0.16672329604625702,8,1151,,
0.1686132550239563,0.1686132550239563,9,1279,,
0.16552157700061798,0.16552157700061798,10,1407,,
0.16626836359500885,0.16626836359500885,11,1535,,
0.16465507447719574,0.16465507447719574,12,1663,,
0.1613081991672516,0.1613081991672516,13,1791,,
0.16342145204544067,0.16342145204544067,14,1919,,
0.16215775907039642,0.16215775907039642,15,2047,,
0.16018018126487732,0.16018018126487732,16,2175,,
0.15996882319450378,0.15996882319450378,17,2303,,
0.16264109313488007,0.16264109313488007,18,2431,,
0.16022934019565582,0.16022934019565582,19,2559,,
0.16244280338287354,0.16244280338287354,20,2687,,
0.16683578491210938,0.16683578491210938,21,2815,,
0.1668349951505661,0.1668349951505661,22,2943,,
0.16123908758163452,0.16123908758163452,23,3071,,
0.16109925508499146,0.16109925508499146,24,3199,,
0.15996436774730682,0.15996436774730682,25,3327,,
0.1624966412782669,0.1624966412782669,26,3455,,
0.1618913859128952,0.1618913859128952,27,3583,,
0.16284087300300598,0.16284087300300598,28,3711,,
0.16592496633529663,0.16592496633529663,29,3839,,
0.16164755821228027,0.16164755821228027,30,3967,,
0.16450722515583038,0.16450722515583038,31,4095,,
0.1601441502571106,0.1601441502571106,32,4223,,
0.16210395097732544,0.16210395097732544,33,4351,,
0.16410696506500244,0.16410696506500244,34,4479,,
0.16052573919296265,0.16052573919296265,35,4607,,
0.16242463886737823,0.16242463886737823,36,4735,,
0.1658913493156433,0.1658913493156433,37,4863,,
0.16325846314430237,0.16325846314430237,38,4991,,
0.1635342240333557,0.1635342240333557,39,5119,,
0.16285741329193115,0.16285741329193115,40,5247,,
0.1642339527606964,0.1642339527606964,41,5375,,
0.16464200615882874,0.16464200615882874,42,5503,,
0.15912921726703644,0.15912921726703644,43,5631,,
0.16153199970722198,0.16153199970722198,44,5759,,
0.16574297845363617,0.16574297845363617,45,5887,,
0.16773563623428345,0.16773563623428345,46,6015,,
0.16096626222133636,0.16096626222133636,47,6143,,
0.16495060920715332,0.16495060920715332,48,6271,,
,,49,6399,0.15929746627807617,0.15929746627807617
0.1620807647705078,0.1620807647705078,49,6399,,
0.17351551353931427,0.17351551353931427,50,6527,,
0.16409768164157867,0.16409768164157867,51,6655,,
0.16560177505016327,0.16560177505016327,52,6783,,
0.15878650546073914,0.15878650546073914,53,6911,,
0.16136205196380615,0.16136205196380615,54,7039,,
0.16475532948970795,0.16475532948970795,55,7167,,
0.16158145666122437,0.16158145666122437,56,7295,,
0.16197961568832397,0.16197961568832397,57,7423,,
0.16600611805915833,0.16600611805915833,58,7551,,
0.16153819859027863,0.16153819859027863,59,7679,,
0.1612422615289688,0.1612422615289688,60,7807,,
0.16543596982955933,0.16543596982955933,61,7935,,
0.1650816798210144,0.1650816798210144,62,8063,,
0.16381874680519104,0.16381874680519104,63,8191,,
0.16412173211574554,0.16412173211574554,64,8319,,
0.16377519071102142,0.16377519071102142,65,8447,,
0.1610335111618042,0.1610335111618042,66,8575,,
0.16465237736701965,0.16465237736701965,67,8703,,
0.1627018004655838,0.1627018004655838,68,8831,,
0.16116170585155487,0.16116170585155487,69,8959,,
0.16355140507221222,0.16355140507221222,70,9087,,
0.16307547688484192,0.16307547688484192,71,9215,,
0.16330115497112274,0.16330115497112274,72,9343,,
0.1575234830379486,0.1575234830379486,73,9471,,
0.16199201345443726,0.16199201345443726,74,9599,,
0.1645851880311966,0.1645851880311966,75,9727,,
