train_loss,train_elbo_loss,epoch,step,valid_loss,valid_elbo_loss
0.2357904016971588,0.2357904016971588,0,127,,
0.11254020035266876,0.11254020035266876,1,255,,
0.10434386879205704,0.10434386879205704,2,383,,
0.10084159672260284,0.10084159672260284,3,511,,
0.09571912884712219,0.09571912884712219,4,639,,
0.09287263453006744,0.09287263453006744,5,767,,
0.09466131031513214,0.09466131031513214,6,895,,
0.09241411089897156,0.09241411089897156,7,1023,,
0.08958540111780167,0.08958540111780167,8,1151,,
0.09359414875507355,0.09359414875507355,9,1279,,
0.09132642298936844,0.09132642298936844,10,1407,,
0.09072612971067429,0.09072612971067429,11,1535,,
0.08992800861597061,0.08992800861597061,12,1663,,
0.08764907717704773,0.08764907717704773,13,1791,,
0.08746977150440216,0.08746977150440216,14,1919,,
0.08792346715927124,0.08792346715927124,15,2047,,
0.08759313076734543,0.08759313076734543,16,2175,,
0.08829698711633682,0.08829698711633682,17,2303,,
0.08729048073291779,0.08729048073291779,18,2431,,
0.08819761127233505,0.08819761127233505,19,2559,,
0.0852963775396347,0.0852963775396347,20,2687,,
0.08587246388196945,0.08587246388196945,21,2815,,
0.08506517112255096,0.08506517112255096,22,2943,,
0.08757203817367554,0.08757203817367554,23,3071,,
0.08618445694446564,0.08618445694446564,24,3199,,
0.08671221882104874,0.08671221882104874,25,3327,,
0.08653830736875534,0.08653830736875534,26,3455,,
0.084795743227005,0.084795743227005,27,3583,,
0.08642169088125229,0.08642169088125229,28,3711,,
0.08758246898651123,0.08758246898651123,29,3839,,
0.08504395186901093,0.08504395186901093,30,3967,,
0.08432475477457047,0.08432475477457047,31,4095,,
0.08437307178974152,0.08437307178974152,32,4223,,
0.08606208860874176,0.08606208860874176,33,4351,,
0.08460553735494614,0.08460553735494614,34,4479,,
0.08275027573108673,0.08275027573108673,35,4607,,
0.08379746973514557,0.08379746973514557,36,4735,,
0.08426031470298767,0.08426031470298767,37,4863,,
0.08577803522348404,0.08577803522348404,38,4991,,
0.08318677544593811,0.08318677544593811,39,5119,,
0.08636951446533203,0.08636951446533203,40,5247,,
0.08382336795330048,0.08382336795330048,41,5375,,
