train_loss,train_elbo_loss,epoch,step,valid_loss,valid_elbo_loss
0.2664356231689453,0.2664356231689453,0,127,,
0.16002805531024933,0.16002805531024933,1,255,,
0.15803390741348267,0.15803390741348267,2,383,,
0.15324842929840088,0.15324842929840088,3,511,,
0.14902779459953308,0.14902779459953308,4,639,,
0.1444060057401657,0.1444060057401657,5,767,,
0.14699187874794006,0.14699187874794006,6,895,,
0.14223484694957733,0.14223484694957733,7,1023,,
0.14667603373527527,0.14667603373527527,8,1151,,
0.14658589661121368,0.14658589661121368,9,1279,,
0.1510917842388153,0.1510917842388153,10,1407,,
0.1423368901014328,0.1423368901014328,11,1535,,
0.14232058823108673,0.14232058823108673,12,1663,,
0.14627008140087128,0.14627008140087128,13,1791,,
0.14213037490844727,0.14213037490844727,14,1919,,
0.14615827798843384,0.14615827798843384,15,2047,,
0.1412237584590912,0.1412237584590912,16,2175,,
0.14279292523860931,0.14279292523860931,17,2303,,
0.14133210480213165,0.14133210480213165,18,2431,,
0.1430211067199707,0.1430211067199707,19,2559,,
0.14079338312149048,0.14079338312149048,20,2687,,
0.14269940555095673,0.14269940555095673,21,2815,,
0.14190107583999634,0.14190107583999634,22,2943,,
0.14153514802455902,0.14153514802455902,23,3071,,
0.1397831290960312,0.1397831290960312,24,3199,,
0.14259450137615204,0.14259450137615204,25,3327,,
0.1432974636554718,0.1432974636554718,26,3455,,
0.14007629454135895,0.14007629454135895,27,3583,,
0.1410156637430191,0.1410156637430191,28,3711,,
0.1397733837366104,0.1397733837366104,29,3839,,
0.14003883302211761,0.14003883302211761,30,3967,,
0.14063993096351624,0.14063993096351624,31,4095,,
0.142761692404747,0.142761692404747,32,4223,,
0.13939568400382996,0.13939568400382996,33,4351,,
0.14113567769527435,0.14113567769527435,34,4479,,
0.143675297498703,0.143675297498703,35,4607,,
0.1384042203426361,0.1384042203426361,36,4735,,
0.13812324404716492,0.13812324404716492,37,4863,,
0.14114177227020264,0.14114177227020264,38,4991,,
0.14215633273124695,0.14215633273124695,39,5119,,
0.1385522037744522,0.1385522037744522,40,5247,,
0.14015258848667145,0.14015258848667145,41,5375,,
0.1374174803495407,0.1374174803495407,42,5503,,
0.13665874302387238,0.13665874302387238,43,5631,,
0.13784092664718628,0.13784092664718628,44,5759,,
0.14162349700927734,0.14162349700927734,45,5887,,
0.14036248624324799,0.14036248624324799,46,6015,,
0.13675154745578766,0.13675154745578766,47,6143,,
0.13903780281543732,0.13903780281543732,48,6271,,
,,49,6399,0.13844645023345947,0.13844645023345947
0.14022153615951538,0.14022153615951538,49,6399,,
0.1389518529176712,0.1389518529176712,50,6527,,
0.13759510219097137,0.13759510219097137,51,6655,,
0.1402669996023178,0.1402669996023178,52,6783,,
0.14032399654388428,0.14032399654388428,53,6911,,
0.13807296752929688,0.13807296752929688,54,7039,,
0.13950283825397491,0.13950283825397491,55,7167,,
